vehicle_id,ev_model_name,battery_pack_id,age_months,odometer_km,fast_charging_share,avg_daily_km,avg_temperature,voltage_mean,current_mean,soh_percent,rul_months,rul_cycles,rul_cycles
EV4619,Nissan Leaf,BAT030,43,65529,54,50.8,37.07,382.18,277.81,68.43,24.1,,
EV4620,Hyundai Kona EV,BAT013,75,142690,16,63.4,41.04,389.09,271.66,77.69,50.5,,
EV4621,Audi e-tron,BAT026,79,48701,66,20.5,25.02,354.14,239.15,60,0,,
EV4622,Nissan Leaf,BAT029,47,58789,70,41.7,42.1,401.27,213.2,63.54,10.1,,
EV4623,Tata Nexon EV,BAT031,59,112977,52,63.8,26.71,394,147.34,69.52,27.2,,
EV4624,BMW i4,BAT004,12,10878,42,30.2,43.31,355.58,224.14,90.36,86.7,,
EV4625,Kia EV6,BAT014,87,51660,22,19.8,36.35,416.96,246.68,69.31,26.6,,
EV4626,Mahindra XUV400,BAT010,33,45998,17,46.5,36.97,390.3,158.86,73.7,39.1,,
EV4627,Audi e-tron,BAT028,86,57334,16,22.2,20.1,381.5,292.8,60,0,,
EV4628,BMW i4,BAT032,27,16747,50,20.7,25.07,378.14,283.1,79.69,56.3,,
EV4629,Tesla Model 3,BAT048,87,164735,49,63.1,20.99,369.91,124.82,70.59,30.3,,
EV4630,BMW i4,BAT029,74,78677,24,35.4,38.87,414.1,179.6,81.28,60.8,,
EV4631,Nissan Leaf,BAT039,18,14866,52,27.5,29.02,387.97,211.91,91.26,89.3,,
EV4632,Audi e-tron,BAT021,26,27072,39,34.7,30.4,408.86,232.06,87.61,78.9,,
EV4633,Tata Nexon EV,BAT030,63,64453,51,34.1,31.02,403.37,200.91,63.96,11.3,,
EV4634,Nissan Leaf,BAT027,63,58276,67,30.8,32.95,400.3,161.95,82.07,63.1,,
EV4635,BYD Atto 3,BAT030,64,109615,21,57.1,43.65,405.07,172.06,60,0,,
EV4636,Nissan Leaf,BAT021,17,19678,45,38.6,36.67,418.83,242.25,94.35,98.1,,
EV4637,MG ZS EV,BAT029,1,684,66,22.8,22.73,359.8,269.63,97.71,107.7,,
EV4638,MG ZS EV,BAT018,61,74563,50,40.7,43.04,369.26,177.8,60.13,0.4,,
EV4639,Nissan Leaf,BAT031,11,15116,42,45.8,29.05,399.25,154.01,94.1,97.4,,
EV4640,Hyundai Kona EV,BAT003,81,139692,13,57.5,29.06,393.28,286.98,60,0,,
EV4641,Tata Nexon EV,BAT012,46,29500,62,21.4,34.75,403.29,242.66,71.11,31.7,,
EV4642,Kia EV6,BAT024,93,109935,22,39.4,21.07,356.45,112.89,60,0,,
EV4643,Nissan Leaf,BAT020,59,105534,61,59.6,27.34,371.71,119.92,65.48,15.7,,
EV4644,BYD Atto 3,BAT027,43,63430,25,49.2,32.69,391.88,195.22,68.81,25.2,,
EV4645,MG ZS EV,BAT016,18,22874,27,42.4,32.45,385.91,286.48,87.59,78.8,,
EV4646,MG ZS EV,BAT004,55,100450,40,60.9,34.09,369.13,103.79,62.6,7.4,,
EV4647,Kia EV6,BAT029,40,35145,56,29.3,24.89,390.06,270.52,85.86,73.9,,
EV4648,BMW i4,BAT002,67,115100,46,57.3,43.75,392.66,121.35,79.41,55.5,,
EV4649,Hyundai Kona EV,BAT044,43,64060,8,49.7,26.86,416.38,101.14,81.71,62,,
EV4650,MG ZS EV,BAT009,79,67919,28,28.7,35.18,398.65,232.43,77.89,51.1,,
EV4651,MG ZS EV,BAT001,55,34258,15,20.8,25.91,399.11,210.58,71.19,32,,
EV4652,Tesla Model 3,BAT007,61,87705,37,47.9,27.28,371,259.09,74.57,41.6,,
EV4653,BMW i4,BAT032,61,73804,68,40.3,21.01,369.99,238,60,0,,
EV4654,Tesla Model 3,BAT021,16,18092,16,37.7,23.35,397.3,162.59,87.55,78.7,,
EV4655,Mahindra XUV400,BAT001,55,58533,35,35.5,35.42,380.64,111.93,84.79,70.8,,
EV4656,Tesla Model 3,BAT049,75,149830,48,66.6,34.35,375.53,190.95,71.85,33.9,,
EV4657,Tata Nexon EV,BAT046,89,64795,44,24.3,25.13,388.28,298.75,66.27,17.9,,
EV4658,Nissan Leaf,BAT030,51,80985,35,52.9,40.11,406.57,187.06,85.91,74,,
EV4659,MG ZS EV,BAT031,18,32205,23,59.6,41.46,352.79,252.45,95.35,101,,
EV4660,BMW i4,BAT014,28,55780,8,66.4,24.94,401.32,112.75,84.36,69.6,,
EV4661,Hyundai Kona EV,BAT041,65,54138,23,27.8,34.97,359.53,178.15,69.3,26.6,,
EV4662,MG ZS EV,BAT040,78,129688,64,55.4,32.32,413.52,139.72,60,0,,
EV4663,Audi e-tron,BAT042,31,27025,34,29.1,38.05,367.49,201.27,91.57,90.2,,
EV4664,MG ZS EV,BAT034,75,102892,42,45.7,38.3,355.12,276.87,80.37,58.2,,
EV4665,Kia EV6,BAT022,66,128543,22,64.9,31.57,415.32,150.8,60,0,,
EV4666,Audi e-tron,BAT035,35,42477,26,40.5,37.57,392.3,149.08,81.56,61.6,,
EV4667,BYD Atto 3,BAT006,78,148110,15,63.3,43.27,391.16,229.95,60,0,,
EV4668,Tesla Model 3,BAT016,8,14060,52,58.6,25.34,394.8,229.15,94.85,99.6,,
EV4669,MG ZS EV,BAT022,93,106186,51,38.1,35.79,387.98,137.71,60,0,,
EV4670,Tata Nexon EV,BAT019,31,23447,45,25.2,25.98,355.98,149.76,84.9,71.1,,
EV4671,Nissan Leaf,BAT020,43,47157,60,36.6,39.19,407.6,112.98,73.5,38.6,,
EV4672,Tesla Model 3,BAT019,79,133618,69,56.4,23.45,390.13,230.7,60,0,,
EV4673,BYD Atto 3,BAT048,34,18487,65,18.1,44.76,383.29,131.73,78.42,52.6,,
EV4674,Audi e-tron,BAT049,47,46576,13,33,20.84,400.75,282.31,74.65,41.9,,
EV4675,Mahindra XUV400,BAT045,39,43309,48,37,37.81,405.33,137.95,85.21,72,,
EV4676,Mahindra XUV400,BAT006,52,35733,33,22.9,30.5,400.54,298.63,60,0,,
EV4677,Hyundai Kona EV,BAT010,44,26349,18,20,27.22,401.18,205.09,87.31,78,,
EV4678,Tesla Model 3,BAT038,42,69597,31,55.2,26.64,373.31,131.69,84.36,69.6,,
EV4679,BYD Atto 3,BAT029,15,24462,53,54.4,28.42,358.54,269.83,91.71,90.6,,
EV4680,Nissan Leaf,BAT005,75,66795,54,29.7,21.86,410.51,127.74,77.92,51.2,,
EV4681,Audi e-tron,BAT017,44,84551,54,64.1,32.51,391.13,183.56,80.15,57.6,,
EV4682,Hyundai Kona EV,BAT030,28,33137,69,39.4,25.03,402.36,209.98,82.61,64.6,,
EV4683,BMW i4,BAT025,41,59859,16,48.7,41.37,366.41,181.26,77.12,48.9,,
EV4684,Mahindra XUV400,BAT007,53,92258,65,58,31.51,399.06,143.93,75.51,44.3,,
EV4685,BYD Atto 3,BAT050,86,76790,6,29.8,23.34,385.85,174.52,60,0,,
EV4686,Tesla Model 3,BAT033,81,153260,11,63.1,36.23,369,281.61,78.9,54,,
EV4687,Nissan Leaf,BAT035,18,30522,64,56.5,24.48,372.06,182.73,88.53,81.5,,
EV4688,Mahindra XUV400,BAT029,54,75839,5,46.8,31.97,417.86,221.73,60,0,,
EV4689,Tesla Model 3,BAT025,66,72671,34,36.7,43.47,384.77,196.42,83.97,68.5,,
EV4690,Hyundai Kona EV,BAT046,68,106466,58,52.2,24.78,353.54,111.82,74.62,41.8,,
EV4691,BYD Atto 3,BAT017,44,66304,34,50.2,32.82,399.64,185.05,87.62,78.9,,
EV4692,Hyundai Kona EV,BAT046,94,116862,61,41.4,39.46,411.94,184.97,60,0,,
EV4693,MG ZS EV,BAT031,7,13797,38,65.7,36.68,415.76,234.09,94.8,99.4,,
EV4694,BMW i4,BAT033,32,54768,18,57,28.29,365.25,197.65,79.64,56.1,,
EV4695,Tesla Model 3,BAT006,56,35970,27,21.4,35.06,364.82,153.85,68,22.9,,
EV4696,Kia EV6,BAT034,43,75048,16,58.2,22.19,381.29,227.18,78.12,51.8,,
EV4697,BYD Atto 3,BAT003,45,58133,5,43.1,26.69,415.39,151.62,71.71,33.5,,
EV4698,Hyundai Kona EV,BAT048,17,15343,37,30.1,31.44,357.76,156.22,94.96,99.9,,
EV4699,Mahindra XUV400,BAT010,96,177404,16,61.6,33.39,352.3,280.84,60,0,,
EV4700,BMW i4,BAT031,81,71658,59,29.5,41.89,374.5,241.98,81.15,60.4,,
EV4701,Tata Nexon EV,BAT004,45,87704,65,65,20.79,354.47,108.87,79.36,55.3,,
EV4702,Hyundai Kona EV,BAT032,81,141863,68,58.4,33.13,395.61,217.58,60,0,,
EV4703,Tata Nexon EV,BAT038,45,75011,54,55.6,22.42,370.79,158.19,70.44,29.8,,
EV4704,BYD Atto 3,BAT030,48,85067,23,59.1,24.61,392.68,192.55,69.29,26.5,,
EV4705,Mahindra XUV400,BAT043,80,144791,18,60.3,37.2,398.08,136.22,63.83,10.9,,
EV4706,Audi e-tron,BAT049,41,28556,45,23.2,35.62,353.39,210.1,90.03,85.8,,
EV4707,Mahindra XUV400,BAT024,8,6236,26,26,25.73,393.19,280.54,93.8,96.6,,
EV4708,BYD Atto 3,BAT045,89,147883,28,55.4,22.31,409.72,241.49,67.3,20.9,,
EV4709,Kia EV6,BAT040,68,113400,41,55.6,20.75,383.88,158.15,83.02,65.8,,
EV4710,Kia EV6,BAT001,38,50804,8,44.6,21.99,380.48,111.83,90.85,88.1,,
EV4711,BYD Atto 3,BAT041,65,90739,50,46.5,32.08,413.08,284.21,66.56,18.7,,
EV4712,Kia EV6,BAT024,90,98453,28,36.5,21.13,389.43,169.21,60,0,,
EV4713,Nissan Leaf,BAT047,24,23211,36,32.2,40.49,350.31,168.49,90.6,87.4,,
EV4714,BMW i4,BAT040,92,169205,68,61.3,43.24,414.91,193.56,60,0,,
EV4715,BYD Atto 3,BAT021,96,136322,34,47.3,21.38,363.04,135.09,70.37,29.6,,
EV4716,Tesla Model 3,BAT024,47,51602,38,36.6,34.24,418.4,224.35,63.98,11.4,,
EV4717,Mahindra XUV400,BAT038,77,86811,34,37.6,25.79,387.73,194.11,60,0,,
EV4718,BMW i4,BAT001,75,41650,65,18.5,32.42,356.91,226.97,60,0,,
EV4719,Kia EV6,BAT009,39,76931,36,65.8,31.27,382.87,285.4,80.63,58.9,,
EV4720,MG ZS EV,BAT002,52,26042,29,16.7,25.46,412.02,103.25,68.09,23.1,,
EV4721,Mahindra XUV400,BAT007,75,89036,59,39.6,27.44,413.45,165.43,77.74,50.7,,
EV4722,Nissan Leaf,BAT024,54,83153,25,51.3,36.49,416.6,260.76,80.32,58.1,,
EV4723,Mahindra XUV400,BAT021,6,5890,53,32.7,24.46,408.26,249.57,96.52,104.3,,
EV4724,Tata Nexon EV,BAT004,27,25782,42,31.8,33.12,387.86,152.55,92.04,91.5,,
EV4725,Hyundai Kona EV,BAT044,73,54742,11,25,36.13,369.01,174.24,78.53,52.9,,
EV4726,Kia EV6,BAT039,47,76384,60,54.2,41.32,394.38,184.88,86.03,74.4,,
EV4727,BYD Atto 3,BAT034,63,32425,5,17.2,30.27,377.55,225.7,65.74,16.4,,
EV4728,Tesla Model 3,BAT021,20,32733,22,54.6,30.84,353.63,279.39,84.99,71.4,,
EV4729,BMW i4,BAT044,75,94817,44,42.1,27.83,390.77,258.45,60,0,,
EV4730,Nissan Leaf,BAT029,87,159780,62,61.2,35.13,393.98,159.15,76.96,48.5,,
EV4731,Tesla Model 3,BAT011,47,82617,15,58.6,22.75,356.61,297.14,67.67,21.9,,
EV4732,BMW i4,BAT017,49,32167,69,21.9,38.57,365.15,195.28,62.48,7.1,,
EV4733,Tata Nexon EV,BAT019,19,37799,16,66.3,20.02,362.08,140.05,85.87,73.9,,
EV4734,Kia EV6,BAT028,29,27299,67,31.4,42.65,354.06,243.45,83.32,66.6,,
EV4735,BYD Atto 3,BAT031,87,136163,34,52.2,22.82,409.56,137.13,60,0,,
EV4736,MG ZS EV,BAT016,85,136881,61,53.7,22.09,404.93,162.9,60,0,,
EV4737,Audi e-tron,BAT024,4,3419,16,28.5,24.35,406.73,146.77,98.23,109.2,,
EV4738,Nissan Leaf,BAT024,70,53453,60,25.5,31.32,363.06,253.08,60,0,,
EV4739,Kia EV6,BAT019,30,15230,14,16.9,25.82,399.96,255.26,82.48,64.2,,
EV4740,Tesla Model 3,BAT043,51,66614,12,43.5,23.67,402.44,131.35,78.01,51.5,,
EV4741,Mahindra XUV400,BAT004,73,124021,14,56.6,20.56,382.29,109.06,60,0,,
EV4742,BMW i4,BAT014,74,43646,37,19.7,43.43,351.63,125.23,60,0,,
EV4743,Tesla Model 3,BAT039,21,39334,10,62.4,35.91,396.37,243.36,94.6,98.9,,
EV4744,BYD Atto 3,BAT006,19,36345,68,63.8,34.65,398.39,124.55,89.42,84.1,,
EV4745,Nissan Leaf,BAT028,84,92325,33,36.6,24.44,351.7,284.85,60,0,,
EV4746,Hyundai Kona EV,BAT004,2,2389,24,39.8,35.52,370.46,117.66,98.68,110.5,,
EV4747,Mahindra XUV400,BAT050,91,56841,67,20.8,43.34,381.62,149.05,60,0,,
EV4748,BMW i4,BAT002,94,152654,43,54.1,27.24,368.06,130.16,60,0,,
EV4749,BYD Atto 3,BAT045,73,84000,63,38.4,32.66,379.13,268.34,83.2,66.3,,
EV4750,Mahindra XUV400,BAT018,47,41319,33,29.3,22.59,355.75,291.29,62.38,6.8,,
EV4751,Mahindra XUV400,BAT002,32,63477,64,66.1,43.22,371.43,167.72,80.57,58.8,,
EV4752,Nissan Leaf,BAT027,95,161987,50,56.8,31.7,364.1,201.09,60,0,,
EV4753,Mahindra XUV400,BAT006,61,103889,49,56.8,20.56,403.2,171.41,65.08,14.5,,
EV4754,Tata Nexon EV,BAT019,53,103675,8,65.2,26.11,417.72,203.56,60,0,,
EV4755,Nissan Leaf,BAT034,63,61737,11,32.7,38.43,353.93,279.33,60,0,,
EV4756,Kia EV6,BAT002,41,33757,61,27.4,31.14,355.6,260.17,83.12,66.1,,
EV4757,Kia EV6,BAT006,40,64552,54,53.8,26.74,382.93,204.83,68.78,25.1,,
EV4758,Tesla Model 3,BAT017,92,137102,56,49.7,44.22,407.1,293.94,65.51,15.7,,
EV4759,Nissan Leaf,BAT017,37,68317,16,61.5,44.62,372.23,161.13,70.7,30.6,,
EV4760,BYD Atto 3,BAT032,93,180573,55,64.7,22.48,398.66,110.51,60,0,,
EV4761,Audi e-tron,BAT007,3,3928,21,43.6,23.71,394.71,298.08,97.95,108.4,,
EV4762,BMW i4,BAT046,16,13353,44,27.8,24.84,398.69,121.31,93.12,94.6,,
EV4763,Kia EV6,BAT001,90,113595,23,42.1,43.27,398.15,139.52,60,0,,
EV4764,Audi e-tron,BAT011,96,77142,13,26.8,43.45,418.53,208.83,60,0,,
EV4765,MG ZS EV,BAT010,95,145496,33,51.1,28.47,391.6,298.2,60,0,,
EV4766,Nissan Leaf,BAT049,76,58357,63,25.6,42.15,396.05,222.52,63.78,10.8,,
EV4767,BYD Atto 3,BAT014,35,50060,13,47.7,43.25,410.07,209.69,86.31,75.2,,
EV4768,MG ZS EV,BAT049,96,87422,68,30.4,33.01,417.11,203.35,60,0,,
EV4769,Tata Nexon EV,BAT032,39,28765,5,24.6,29.51,385.81,118.96,75.12,43.2,,
EV4770,BMW i4,BAT045,80,72068,55,30,41.49,372.17,263.6,78.93,54.1,,
EV4771,Tata Nexon EV,BAT005,62,68408,69,36.8,39.14,395.11,269.71,73.58,38.8,,
EV4772,BYD Atto 3,BAT011,91,123811,69,45.4,22.26,399.22,110.14,65,14.3,,
EV4773,Tata Nexon EV,BAT026,53,73813,66,46.4,26.18,378.42,201.14,72.88,36.8,,
EV4774,Hyundai Kona EV,BAT050,39,47540,45,40.6,27.02,390.66,245.11,76.33,46.7,,
EV4775,Kia EV6,BAT047,79,101407,63,42.8,22.43,371,183.61,67.94,22.7,,
EV4776,Audi e-tron,BAT001,57,109852,65,64.2,44.53,415.93,169.2,67.15,20.4,,
EV4777,Mahindra XUV400,BAT036,82,67037,21,27.3,41.53,387.52,157.94,60,0,,
EV4778,Tata Nexon EV,BAT019,52,38718,40,24.8,41,414,247.51,69.27,26.5,,
EV4779,Tesla Model 3,BAT008,66,37665,11,19,22.16,412.87,260.75,60.03,0.1,,
EV4780,Tata Nexon EV,BAT030,19,15533,34,27.3,31.1,410.01,163.83,86.55,75.9,,
EV4781,BMW i4,BAT024,25,32622,49,43.5,41.46,394.51,169.51,81.3,60.9,,
EV4782,Tesla Model 3,BAT036,30,28370,46,31.5,44.87,379.01,242.18,80.08,57.4,,
EV4783,Nissan Leaf,BAT012,95,95680,11,33.6,39.23,390.37,239.14,60,0,,
EV4784,Tesla Model 3,BAT028,13,16211,51,41.6,34.69,363.52,162.18,88.9,82.6,,
EV4785,Tesla Model 3,BAT015,75,81934,54,36.4,31.77,417.95,131.41,60,0,,
EV4786,Tesla Model 3,BAT048,61,55147,12,30.1,43.32,389.59,229.76,62.83,8.1,,
EV4787,Nissan Leaf,BAT008,85,142091,37,55.7,29.27,400.64,115.53,60,0,,
EV4788,BMW i4,BAT030,78,64986,33,27.8,39.23,405.04,191.59,67.27,20.8,,
EV4789,Tesla Model 3,BAT040,73,120482,13,55,37.09,390.69,223.29,71.05,31.6,,
EV4790,Kia EV6,BAT043,72,37583,55,17.4,37.59,370.91,186.74,60,0,,
EV4791,MG ZS EV,BAT021,79,129638,31,54.7,44.79,395.14,131.54,60,0,,
EV4792,Audi e-tron,BAT029,50,80324,35,53.5,42.61,415.04,289.84,62.36,6.7,,
EV4793,Audi e-tron,BAT044,57,72296,66,42.3,29.86,404.73,247.8,60,0,,
EV4794,Audi e-tron,BAT030,24,26198,48,36.4,20.22,392.84,100,86.11,74.6,,
EV4795,Tesla Model 3,BAT048,67,89004,17,44.3,23.01,350.8,172.9,82.35,63.9,,
EV4796,Audi e-tron,BAT015,90,56436,9,20.9,28.24,403.01,278.44,60,0,,
EV4797,Audi e-tron,BAT035,40,44330,70,36.9,21.36,407.96,227.98,67.71,22,,
EV4798,Mahindra XUV400,BAT016,22,34221,61,51.9,28.35,358.89,264.29,82.67,64.8,,
EV4799,Mahindra XUV400,BAT035,79,68804,51,29,26.31,370.67,210.14,60,0,,
EV4800,Tata Nexon EV,BAT013,15,23261,13,51.7,20.69,405.15,286.99,90.1,86,,
EV4801,BYD Atto 3,BAT029,55,79708,61,48.3,43.27,413.41,112.74,64.53,12.9,,
EV4802,Hyundai Kona EV,BAT033,37,73024,63,65.8,28.36,350.39,235.43,75.24,43.5,,
EV4803,MG ZS EV,BAT049,89,85027,42,31.8,42.41,417.14,128.56,60.35,1,,
EV4804,BYD Atto 3,BAT023,37,42132,59,38,34.33,394.81,141.51,79.57,55.9,,
EV4805,Kia EV6,BAT033,11,14378,48,43.6,31.85,386.08,186.72,95.31,100.9,,
EV4806,Audi e-tron,BAT048,45,35678,14,26.4,34.15,402.04,145.19,83.83,68.1,,
EV4807,Hyundai Kona EV,BAT003,76,122245,7,53.6,24.17,360.08,178.33,64.94,14.1,,
EV4808,Audi e-tron,BAT045,21,28535,49,45.3,20.85,408.13,289.4,88.85,82.4,,
EV4809,BMW i4,BAT025,18,15901,46,29.4,31.7,387.23,138.34,92.27,92.2,,
EV4810,Nissan Leaf,BAT008,5,7641,39,50.9,42.71,406.27,251.34,97.73,107.8,,
EV4811,Tata Nexon EV,BAT008,30,22899,64,25.4,22.21,353.65,139.82,76.3,46.6,,
EV4812,MG ZS EV,BAT043,14,13252,66,31.6,37.3,361.6,221.93,87.37,78.2,,
EV4813,Audi e-tron,BAT042,48,43982,19,30.5,36.91,370.66,123.59,86.38,75.4,,
EV4814,BYD Atto 3,BAT010,96,76890,33,26.7,27.23,387.24,217.8,60,0,,
EV4815,Tesla Model 3,BAT022,27,50258,63,62,36.45,354.82,188.52,85.4,72.6,,
EV4816,Tata Nexon EV,BAT042,75,81835,61,36.4,24.93,374.96,145.93,67.11,20.3,,
EV4817,Mahindra XUV400,BAT005,70,58865,7,28,24.32,404.98,118.76,73.96,39.9,,
EV4818,Kia EV6,BAT037,18,27748,28,51.4,29.41,355.22,184.75,92.82,93.8,,
EV4819,Tesla Model 3,BAT024,43,36931,17,28.6,42.55,380.28,170.15,81.21,60.6,,
EV4820,Hyundai Kona EV,BAT044,58,64131,62,36.9,28.25,403.06,142.07,66.78,19.4,,
EV4821,Hyundai Kona EV,BAT036,87,126735,54,48.6,31.76,360.89,221.02,71.62,33.2,,
EV4822,Audi e-tron,BAT033,91,51904,55,19,27.5,405.92,230.87,60,0,,
EV4823,BMW i4,BAT002,30,26728,64,29.7,26.19,403.43,109.16,76.95,48.4,,
EV4824,Audi e-tron,BAT016,9,7580,5,28.1,38.17,395.19,240.49,96.2,103.4,,
EV4825,Tata Nexon EV,BAT023,27,44351,27,54.8,38.26,374.31,259.39,93.13,94.7,,
EV4826,Mahindra XUV400,BAT024,25,32474,16,43.3,28.8,377.18,222.02,94.08,97.4,,
EV4827,Audi e-tron,BAT031,21,11102,67,17.6,36.79,366.46,285.96,81.27,60.8,,
EV4828,Tesla Model 3,BAT038,20,13416,60,22.4,32.72,400.19,233.22,87.29,78,,
EV4829,Kia EV6,BAT028,37,57926,61,52.2,23.18,353.55,101.77,82.77,65.1,,
EV4830,Nissan Leaf,BAT035,41,63481,45,51.6,27.41,351.81,219.13,76.78,47.9,,
EV4831,Tata Nexon EV,BAT029,60,76565,54,42.5,31.35,404.88,118.67,60,0,,
EV4832,MG ZS EV,BAT021,52,46761,53,30,25.58,374.13,213.23,82.75,65,,
EV4833,Nissan Leaf,BAT016,53,48189,67,30.3,24.5,363.68,225.15,72.94,37,,
EV4834,Kia EV6,BAT031,33,44484,27,44.9,44.39,396.66,133.07,80.32,58.1,,
EV4835,Hyundai Kona EV,BAT010,87,58867,49,22.6,29.04,373.58,109.65,60,0,,
EV4836,Tesla Model 3,BAT047,91,138556,7,50.8,44.07,379.5,228.13,77.79,50.8,,
EV4837,MG ZS EV,BAT016,46,63512,16,46,30.91,381.98,296.28,67.55,21.6,,
EV4838,Hyundai Kona EV,BAT005,74,114455,10,51.6,43.12,391.8,233.83,77.28,49.4,,
EV4839,Nissan Leaf,BAT016,59,95705,66,54.1,24.34,376.51,278.45,75.87,45.3,,
EV4840,Hyundai Kona EV,BAT021,28,27392,55,32.6,33.19,418.71,190.72,92.46,92.7,,
EV4841,Tesla Model 3,BAT042,77,52339,23,22.7,41.51,378.33,196.95,81.15,60.4,,
EV4842,Nissan Leaf,BAT025,53,35263,48,22.2,38.75,387.34,198.12,81.56,61.6,,
EV4843,Kia EV6,BAT024,64,109903,16,57.2,41.11,381.43,122.48,60,0,,
EV4844,Mahindra XUV400,BAT029,96,155038,32,53.8,28.04,357.38,167.37,60,0,,
EV4845,BYD Atto 3,BAT046,7,7696,65,36.6,33.88,415.4,120.88,94.74,99.3,,
EV4846,Nissan Leaf,BAT040,8,8057,21,33.6,37.73,419.98,270.11,96.01,102.9,,
EV4847,Mahindra XUV400,BAT027,54,90756,40,56,23.2,370.92,274.8,60,0,,
EV4848,Nissan Leaf,BAT017,33,29883,44,30.2,32.1,358.31,149.16,73.73,39.2,,
EV4849,Tesla Model 3,BAT009,57,113762,36,66.5,40.43,369.08,200.45,60,0,,
EV4850,BYD Atto 3,BAT028,91,177351,32,65,26.93,397.48,274.13,60,0,,
EV4851,Kia EV6,BAT038,68,99855,61,48.9,29.07,370.81,235.34,72.64,36.1,,
EV4852,Mahindra XUV400,BAT040,46,62777,32,45.5,21.29,398.76,236.91,79.58,55.9,,
EV4853,Tesla Model 3,BAT044,28,53950,53,64.2,27.61,367.77,252.68,82.6,64.6,,
EV4854,Audi e-tron,BAT035,37,50306,58,45.3,20.15,404.17,112.89,85.88,73.9,,
EV4855,Tata Nexon EV,BAT018,19,12158,32,21.3,25.59,372.7,128.1,92.17,91.9,,
EV4856,Hyundai Kona EV,BAT004,32,46306,13,48.2,28.36,356.65,161.07,79.6,56,,
EV4857,BMW i4,BAT033,31,29557,38,31.8,25.59,400.41,158.37,82.23,63.5,,
EV4858,Nissan Leaf,BAT024,51,46867,69,30.6,38.27,413.1,206.45,85.24,72.1,,
EV4859,Audi e-tron,BAT013,66,53337,24,26.9,42.26,416.33,277.82,68.22,23.5,,
EV4860,Mahindra XUV400,BAT004,90,138232,13,51.2,27.48,404.63,185.68,60,0,,
EV4861,BYD Atto 3,BAT037,12,23834,67,66.2,23.72,408.17,198.91,91.5,90,,
EV4862,Tata Nexon EV,BAT026,40,68523,62,57.1,24.35,383.25,162.83,78.83,53.8,,
EV4863,Mahindra XUV400,BAT022,8,5551,42,23.1,31.01,406.28,198.62,94.3,98,,
EV4864,Nissan Leaf,BAT018,5,6786,11,45.2,23.53,396.03,221.94,95.97,102.8,,
EV4865,Hyundai Kona EV,BAT007,52,29728,60,19.1,33.02,398.47,248.4,70.51,30,,
EV4866,Hyundai Kona EV,BAT030,50,25734,12,17.2,44.43,413.4,272.6,74.28,40.8,,
EV4867,Tesla Model 3,BAT013,30,51572,25,57.3,32.06,356.83,183.03,79.33,55.2,,
EV4868,BMW i4,BAT014,29,44480,40,51.1,43.16,385.62,225.73,83.71,67.7,,
EV4869,MG ZS EV,BAT047,72,110173,29,51,30.27,390.76,270.43,60,0,,
EV4870,MG ZS EV,BAT029,61,96858,24,52.9,44.57,410.49,118.01,79.59,56,,
EV4871,Audi e-tron,BAT010,9,11088,21,41.1,33.88,391.52,130.62,94.9,99.7,,
EV4872,Nissan Leaf,BAT019,22,34798,32,52.7,40.46,360.41,259.87,82.8,65.1,,
EV4873,Kia EV6,BAT012,67,78790,36,39.2,21.33,381.44,154.91,60,0,,
EV4874,Nissan Leaf,BAT007,73,131543,45,60.1,36.15,412.9,206.58,60,0,,
EV4875,Mahindra XUV400,BAT024,60,38912,68,21.6,22.75,382.56,225.03,74.25,40.7,,
EV4876,BMW i4,BAT015,36,70216,27,65,22.62,358.91,121.51,75.55,44.4,,
EV4877,BYD Atto 3,BAT003,77,85067,50,36.8,33.7,365.58,165.05,60,0,,
EV4878,BMW i4,BAT004,36,65145,65,60.3,20.04,363.4,104.4,83.27,66.5,,
EV4879,Hyundai Kona EV,BAT001,33,51888,69,52.4,22.71,393.57,294.51,82.94,65.5,,
EV4880,Tata Nexon EV,BAT031,66,102720,36,51.9,34.21,393.86,256.22,60,0,,
EV4881,Tata Nexon EV,BAT049,73,144167,36,65.8,32.34,352.84,156.96,60,0,,
EV4882,Nissan Leaf,BAT035,41,79184,47,64.4,24.16,392.16,243.67,86.11,74.6,,
EV4883,BYD Atto 3,BAT004,85,57009,6,22.4,41.96,375.78,216.22,60,0,,
EV4884,Tata Nexon EV,BAT046,79,70236,47,29.6,24.83,386.39,234.44,60,0,,
EV4885,MG ZS EV,BAT003,18,22994,60,42.6,39.97,367.8,270.09,94.27,97.9,,
EV4886,Audi e-tron,BAT012,7,9233,60,44,31.84,375.38,182.35,93.04,94.4,,
EV4887,Kia EV6,BAT047,3,2283,32,25.4,41.72,392.21,289.83,96.99,105.7,,
EV4888,Kia EV6,BAT034,45,43494,58,32.2,21.27,356.05,278.08,86.66,76.2,,
EV4889,Tata Nexon EV,BAT046,23,18478,6,26.8,44.07,409.98,113.27,93.4,95.4,,
EV4890,Tesla Model 3,BAT026,26,15680,28,20.1,44.05,411.73,137.26,89.89,85.4,,
EV4891,Hyundai Kona EV,BAT014,48,84916,19,59,32.92,406.96,290.75,75.99,45.7,,
EV4892,Audi e-tron,BAT031,74,121204,43,54.6,22.62,391.73,110.75,80.04,57.3,,
EV4893,Audi e-tron,BAT029,2,2159,31,36,23.64,385.95,185.52,98.46,109.9,,
